,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,40,0,90,300,40,300,90,500,40,300,90,0,40,"1,000",90,0,40,300,90,0,40,0,90,0,40,300,90,0,40,500,90,0,40,0,90,500,40,0,90,"2,000",40,500,90,0,40,0,90,0,40,300,90,0,40,0,90,500,40,300,90,300,40,0,90,0,40,500,90,0,40,0,90,300,40,300,90,500
,41,0,91,0,41,"1,000",91,0,41,0,91,0,41,0,91,0,41,500,91,0,41,0,91,0,41,0,91,500,41,0,91,0,41,300,91,0,41,0,91,500,41,300,91,0,41,0,91,300,41,0,91,0,41,0,91,0,41,0,91,0,41,"1,000",91,0,41,300,91,0,41,0,91,0,41,"1,000",91,0
,42,0,92,0,42,500,92,0,42,0,92,0,42,0,92,0,42,0,92,0,42,0,92,300,42,0,92,0,42,0,92,0,42,0,92,0,42,300,92,300,42,300,92,300,42,500,92,0,42,500,92,0,42,0,92,0,42,0,92,0,42,0,92,0,42,300,92,300,42,0,92,0,42,500,92,0
,43,0,93,0,43,0,93,500,43,500,93,300,43,"2,000",93,0,43,0,93,0,43,0,93,300,43,0,93,0,43,0,93,300,43,0,93,0,43,0,93,"1,000",43,0,93,300,43,0,93,0,43,500,93,500,43,"1,000",93,0,43,0,93,"1,000",43,0,93,500,43,0,93,300,43,0,93,0,43,0,93,500
,44,500,94,0,44,300,94,300,44,0,94,500,44,0,94,0,44,0,94,0,44,0,94,0,44,0,94,0,44,500,94,0,44,0,94,0,44,0,94,0,44,500,94,300,44,0,94,0,44,0,94,0,44,0,94,0,44,"1,000",94,0,44,0,94,300,44,500,94,300,44,500,94,0,44,300,94,300
,45,0,95,300,45,0,95,0,45,0,95,500,45,300,95,300,45,0,95,0,45,300,95,300,45,0,95,300,45,300,95,"1,000",45,0,95,300,45,0,95,0,45,"1,000",95,0,45,0,95,"2,000",45,0,95,0,45,0,95,"1,000",45,0,95,0,45,0,95,0,45,"1,000",95,0,45,0,95,300,45,0,95,0
,46,0,96,300,46,500,96,0,46,0,96,0,46,300,96,0,46,0,96,0,46,0,96,0,46,500,96,0,46,0,96,"1,000",46,300,96,0,46,0,96,0,46,300,96,0,46,0,96,0,46,500,96,0,46,0,96,0,46,300,96,0,46,0,96,500,46,300,96,0,46,0,96,300,46,500,96,0
,47,"1,000",97,300,47,0,97,0,47,0,97,0,47,500,97,500,47,0,97,0,47,0,97,300,47,"1,000",97,300,47,0,97,500,47,0,97,0,47,500,97,500,47,0,97,0,47,0,97,0,47,0,97,0,47,0,97,500,47,0,97,500,47,0,97,0,47,0,97,0,47,"1,000",97,300,47,0,97,0
,48,0,98,0,48,0,98,0,48,0,98,0,48,300,98,0,48,500,98,0,48,"2,000",98,0,48,500,98,0,48,0,98,0,48,0,98,0,48,300,98,0,48,300,98,"1,000",48,0,98,0,48,0,98,"2,000",48,0,98,300,48,0,98,0,48,0,98,0,48,300,98,"1,000",48,0,98,0,48,0,98,0
,49,0,99,0,49,0,99,300,49,500,99,0,49,300,99,0,49,0,99,0,49,0,99,0,49,0,99,300,49,300,99,0,49,300,99,0,49,300,99,0,49,500,99,0,49,300,99,500,49,0,99,"1,000",49,300,99,0,49,0,99,0,49,300,99,300,49,500,99,0,49,0,99,0,49,0,99,300
,50,300,100,0,50,0,100,0,50,300,100,500,50,300,100,"1,000",50,0,100,300,50,300,100,0,50,"1,000",100,0,50,0,100,300,50,0,100,0,50,0,100,0,50,0,100,0,50,0,100,0,50,0,100,0,50,0,100,500,50,300,100,0,50,0,100,0,50,0,100,0,50,300,100,0,50,0,100,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
序號,10672,,,,10677,,,,13013,,,,13014,,,,10555,,,,10547,,,,10556,,,,13004,,,,13005,,,,13006,,,,19326,,,,10671,,,,10582,,,,10583,,,,10666,,,,10668,,,,010670,,,,010672,,,,010677,,,
0,63,,,,64,,,,64,,,,65,,,,65,,,,64,,,,65,,,,64,,,,64,,,,64,,,,63,,,,64,,,,63,,,,64,,,,64,,,,65,,,,63,,,,63,,,,64,,,
300,17,,,,17,,,,17,,,,16,,,,16,,,,17,,,,16,,,,17,,,,17,,,,16,,,,16,,,,16,,,,17,,,,17,,,,16,,,,16,,,,17,,,,17,,,,17,,,
500,12,,,,12,,,,12,,,,12,,,,12,,,,12,,,,12,,,,13,,,,12,,,,13,,,,13,,,,13,,,,13,,,,12,,,,13,,,,12,,,,12,,,,12,,,,12,,,
1000,6,,,,7,,,,6,,,,6,,,,6,,,,6,,,,6,,,,5,,,,7,,,,6,,,,6,,,,6,,,,5,,,,7,,,,6,,,,6,,,,6,,,,6,,,,7,,,
2000,1,,,,0,,,,1,,,,1,,,,1,,,,1,,,,1,,,,1,,,,0,,,,1,,,,1,,,,1,,,,1,,,,0,,,,1,,,,1,,,,1,,,,1,,,,0,,,
5000,1,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,1,,,,0,,,,1,,,,0,,,,0,,,,0,,,,1,,,,1,,,,0,,,
回本金額,56400,,,,53700,,,,56700,,,,56500,,,,56500,,,,56700,,,,56500,,,,55700,,,,53700,,,,57200,,,,56900,,,,57200,,,,55400,,,,53700,,,,57200,,,,56500,,,,56400,,,,56400,,,,53700,,,
整本張數,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,,100,,,
中獎張數,37,,,,36,,,,36,,,,35,,,,35,,,,36,,,,35,,,,36,,,,36,,,,36,,,,37,,,,36,,,,37,,,,36,,,,36,,,,35,,,,37,,,,37,,,,36,,,
